feature,live_val,training_val,diff,status,section,bar_idx,ts
poc_bar_dist_atr,,0.008042787630192625,,MISSING_LIVE,ATR-NQ,1249,1776451799000
poc_separation_atr,,0.10053484537740781,,MISSING_LIVE,ATR-NQ,1249,1776451799000
range_size_atr,,0.4423533196605944,,MISSING_LIVE,ATR-NQ,1249,1776451799000
sess_range_atr,,4.260666747094543,,MISSING_LIVE,ATR-NQ,1249,1776451799000
swing_range_atr,,0.4705030763662686,,MISSING_LIVE,ATR-NQ,1249,1776451799000
dist_blind_nearest_dn_atr,-1.9023549282181205,,,LIVE_ONLY,ATR-NQ,1249,1776451799000
dist_gex_nearest_dn_atr,-0.3619254433586681,,,LIVE_ONLY,ATR-NQ,1249,1776451799000
dist_sess_low_atr,-3.538826557284755,,,LIVE_ONLY,ATR-NQ,1249,1776451799000
dist_session_hvn_below_atr,0.002010696907548156,,,LIVE_ONLY,ATR-NQ,1249,1776451799000
dist_swing_low_atr,-0.3176901113926087,,,LIVE_ONLY,ATR-NQ,1249,1776451799000
dist_vix_call_atr,0.014879157115856358,,,LIVE_ONLY,ATR-NQ,1249,1776451799000
dist_vix_gex_nearest_dn_atr,-0.00020106969075481563,,,LIVE_ONLY,ATR-NQ,1249,1776451799000
dist_vix_gex_nearest_up_atr,0.0008042787630192625,,,LIVE_ONLY,ATR-NQ,1249,1776451799000
dist_vix_hvl_atr,0.007841717939437809,,,LIVE_ONLY,ATR-NQ,1249,1776451799000
dist_vix_put_atr,-0.0012064181445288937,,,LIVE_ONLY,ATR-NQ,1249,1776451799000
dist_vwap_d_sd2d_atr,-0.3260942212570877,,,LIVE_ONLY,ATR-NQ,1249,1776451799000
dist_vwap_d_sd3d_atr,-0.5027055937587969,,,LIVE_ONLY,ATR-NQ,1249,1776451799000
im_cross_delta_agreement_5,0.8,0.8,0.0,MATCH,IM-NQ,1249,1776451799000
im_open_type_agreement,1.0,1.0,0.0,MATCH,IM-NQ,1249,1776451799000
im_rolling_correlation_10,0.871697,0.871697,0.0,MATCH,IM-NQ,1249,1776451799000
im_cross_delta_weighted_5,,59.8,,MISSING_LIVE,IM-NQ,1249,1776451799000
im_cross_open_signal,,0.85,,MISSING_LIVE,IM-NQ,1249,1776451799000
im_delta_day_divergence,,1.0,,MISSING_LIVE,IM-NQ,1249,1776451799000
im_ltr_slope_diff,,0.03312999999999998,,MISSING_LIVE,IM-NQ,1249,1776451799000
im_price_ratio_slope_10,,8.590121312253747e-05,,MISSING_LIVE,IM-NQ,1249,1776451799000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-NQ,1249,1776451799000
im_volume_lead,,-137.5,,MISSING_LIVE,IM-NQ,1249,1776451799000
dist_1d_max_atr,2.114102,2.114102,0.0,MATCH,ATR-NQ,827,1776426480000
dist_1d_min_atr,-3.202802,-3.202802,0.0,MATCH,ATR-NQ,827,1776426480000
dist_blind_nearest_up_atr,0.05672,0.05672,0.0,MATCH,ATR-NQ,827,1776426480000
dist_comp_20d_vah_atr,-12.347034,-12.347034,0.0,MATCH,ATR-NQ,827,1776426480000
dist_comp_20d_val_atr,-30.300025,-30.300025,0.0,MATCH,ATR-NQ,827,1776426480000
dist_comp_20d_vwap_atr,-16.481612,-16.481612,0.0,MATCH,ATR-NQ,827,1776426480000
dist_comp_50d_vah_atr,-10.836357,-10.836357,0.0,MATCH,ATR-NQ,827,1776426480000
dist_comp_50d_val_atr,-23.945059,-23.945059,0.0,MATCH,ATR-NQ,827,1776426480000
dist_comp_50d_vwap_atr,-16.375261,-16.375261,0.0,MATCH,ATR-NQ,827,1776426480000
dist_cur_vah_atr,-0.466284,-0.466284,0.0,MATCH,ATR-NQ,827,1776426480000
dist_cur_val_atr,-0.997975,-0.997975,0.0,MATCH,ATR-NQ,827,1776426480000
dist_cur_vpoc_atr,-0.858722,-0.858722,0.0,MATCH,ATR-NQ,827,1776426480000
dist_gex_nearest_up_atr,1.25116,1.25116,0.0,MATCH,ATR-NQ,827,1776426480000
dist_mq_call_0dte_atr,-11.914508,-11.914508,0.0,MATCH,ATR-NQ,827,1776426480000
dist_mq_call_atr,-0.436746,-0.436746,0.0,MATCH,ATR-NQ,827,1776426480000
dist_mq_hvl_atr,-10.648578,-10.648578,0.0,MATCH,ATR-NQ,827,1776426480000
dist_mq_put_0dte_atr,-1.913664,-1.913664,0.0,MATCH,ATR-NQ,827,1776426480000
dist_mq_put_atr,-21.535573,-21.535573,0.0,MATCH,ATR-NQ,827,1776426480000
dist_open_830_atr,-0.455735,-0.455735,0.0,MATCH,ATR-NQ,827,1776426480000
dist_prev_vah_atr,-0.318592,-0.318592,0.0,MATCH,ATR-NQ,827,1776426480000
dist_prev_val_atr,-1.922103,-1.922103,0.0,MATCH,ATR-NQ,827,1776426480000
dist_prev_vwap_sd1d_atr,-2.227014,-2.227014,0.0,MATCH,ATR-NQ,827,1776426480000
dist_prev_vwap_sd1u_atr,-0.653536,-0.653536,0.0,MATCH,ATR-NQ,827,1776426480000
dist_sess_high_atr,0.048527,0.048527,0.0,MATCH,ATR-NQ,827,1776426480000
dist_session_lvn_above_atr,0.00844,0.00844,0.0,MATCH,ATR-NQ,827,1776426480000
dist_session_lvn_below_atr,0.033758,0.033758,0.0,MATCH,ATR-NQ,827,1776426480000
dist_swing_high_atr,-0.040088,-0.040088,0.0,MATCH,ATR-NQ,827,1776426480000
dist_vwap_d_sd1d_atr,-4.359348,-4.359348,0.0,MATCH,ATR-NQ,827,1776426480000
dist_vwap_d_sd1u_atr,-0.481927,-0.481927,0.0,MATCH,ATR-NQ,827,1776426480000
dist_vwap_d_sd2u_atr,-0.177972,-0.177972,0.0,MATCH,ATR-NQ,827,1776426480000
dist_vwap_d_sd3u_atr,0.125983,0.125983,0.0,MATCH,ATR-NQ,827,1776426480000
dist_comp_20d_vpoc_atr,,-19.847666469744283,,MISSING_LIVE,ATR-NQ,827,1776426480000
dist_comp_50d_vpoc_atr,,-19.847666469744283,,MISSING_LIVE,ATR-NQ,827,1776426480000
dist_cur_vwap_vp_atr,,-3.1435277238585537,,MISSING_LIVE,ATR-NQ,827,1776426480000
dist_ext_edge_buy_atr,,0.002109882690522407,,MISSING_LIVE,ATR-NQ,827,1776426480000
dist_ext_edge_sell_atr,,0.0,,MISSING_LIVE,ATR-NQ,827,1776426480000
dist_ext_long_dn_atr,,-0.0886150730019411,,MISSING_LIVE,ATR-NQ,827,1776426480000
dist_ext_long_up_atr,,-0.07806565954932906,,MISSING_LIVE,ATR-NQ,827,1776426480000
dist_open_cash_atr,,-0.6540636340619462,,MISSING_LIVE,ATR-NQ,827,1776426480000
dist_ovn_high_atr,,-0.19621909021858386,,MISSING_LIVE,ATR-NQ,827,1776426480000
dist_ovn_low_atr,,-1.6604776774411343,,MISSING_LIVE,ATR-NQ,827,1776426480000
dist_prev_vpoc_atr,,-1.53388471600979,,MISSING_LIVE,ATR-NQ,827,1776426480000
dist_prev_vwap_atr,,-1.440654274622331,,MISSING_LIVE,ATR-NQ,827,1776426480000
dist_vwap_w_atr,,-4.995922018735759,,MISSING_LIVE,ATR-NQ,827,1776426480000
next_wall_dist_atr,,1.2511604354797874,,MISSING_LIVE,ATR-NQ,827,1776426480000
open_gap_atr,,-0.8798210819478437,,MISSING_LIVE,ATR-NQ,827,1776426480000
ovn_range_atr,,1.4642585872225504,,MISSING_LIVE,ATR-NQ,827,1776426480000
poc_bar_dist_atr,,0.03164824035783611,,MISSING_LIVE,ATR-NQ,827,1776426480000
poc_separation_atr,,0.2152080344332855,,MISSING_LIVE,ATR-NQ,827,1776426480000
range_size_atr,,0.5316904380116466,,MISSING_LIVE,ATR-NQ,827,1776426480000
sess_range_atr,,1.7090049793231497,,MISSING_LIVE,ATR-NQ,827,1776426480000
swing_range_atr,,0.11182378259768758,,MISSING_LIVE,ATR-NQ,827,1776426480000
dist_blind_nearest_dn_atr,-0.7121347793062706,,,LIVE_ONLY,ATR-NQ,827,1776426480000
dist_gex_nearest_dn_atr,-1.280698793147101,,,LIVE_ONLY,ATR-NQ,827,1776426480000
dist_sess_low_atr,-1.6604776774411343,,,LIVE_ONLY,ATR-NQ,827,1776426480000
dist_session_hvn_below_atr,0.01476917883365685,,,LIVE_ONLY,ATR-NQ,827,1776426480000
dist_swing_low_atr,-0.1519115537176133,,,LIVE_ONLY,ATR-NQ,827,1776426480000
dist_vix_call_atr,0.015127858891045658,,,LIVE_ONLY,ATR-NQ,827,1776426480000
dist_vix_gex_nearest_dn_atr,-0.0006962612878723943,,,LIVE_ONLY,ATR-NQ,827,1776426480000
dist_vix_gex_nearest_up_atr,0.0003586800573888092,,,LIVE_ONLY,ATR-NQ,827,1776426480000
dist_vix_hvl_atr,0.007743269474217234,,,LIVE_ONLY,ATR-NQ,827,1776426480000
dist_vix_put_atr,-0.0017512026331335977,,,LIVE_ONLY,ATR-NQ,827,1776426480000
dist_vwap_d_sd2d_atr,-1.393791881171407,,,LIVE_ONLY,ATR-NQ,827,1776426480000
dist_vwap_d_sd3d_atr,-1.697746856274791,,,LIVE_ONLY,ATR-NQ,827,1776426480000
im_cross_delta_agreement_5,0.4,0.4,0.0,MATCH,IM-NQ,827,1776426480000
im_open_type_agreement,0.0,0.0,0.0,MATCH,IM-NQ,827,1776426480000
im_rolling_correlation_10,0.879757,0.879757,0.0,MATCH,IM-NQ,827,1776426480000
im_cross_delta_weighted_5,,4.4,,MISSING_LIVE,IM-NQ,827,1776426480000
im_cross_open_signal,,0.0,,MISSING_LIVE,IM-NQ,827,1776426480000
im_delta_day_divergence,,0.0,,MISSING_LIVE,IM-NQ,827,1776426480000
im_ltr_slope_diff,,-0.05735000000000007,,MISSING_LIVE,IM-NQ,827,1776426480000
im_price_ratio_slope_10,,7.907298463891911e-06,,MISSING_LIVE,IM-NQ,827,1776426480000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-NQ,827,1776426480000
im_volume_lead,,31.200000000000003,,MISSING_LIVE,IM-NQ,827,1776426480000
dist_1d_max_atr,-0.436804,-0.436804,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_1d_min_atr,-5.50937,-5.50937,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_blind_nearest_up_atr,1.679014,1.679014,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_comp_20d_vah_atr,-13.782484,-13.782484,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_comp_20d_val_atr,-31.36134,-31.36134,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_comp_20d_vwap_atr,-17.673165,-17.673165,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_comp_50d_vah_atr,-12.468045,-12.468045,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_comp_50d_val_atr,-25.298416,-25.298416,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_comp_50d_vwap_atr,-17.668447,-17.668447,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_cur_vah_atr,-0.927957,-0.927957,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_cur_val_atr,-4.027859,-4.027859,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_cur_vpoc_atr,-3.273013,-3.273013,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_gex_nearest_up_atr,0.350249,0.350249,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_ib_high_atr,-0.648161,-0.648161,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_ib_low_atr,-1.827734,-1.827734,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_mq_call_0dte_atr,-13.820729,-13.820729,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_mq_call_atr,-2.870428,-2.870428,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_mq_hvl_atr,-12.612975,-12.612975,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_mq_put_0dte_atr,-4.279474,-4.279474,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_mq_put_atr,-22.999658,-22.999658,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_open_830_atr,-2.888544,-2.888544,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_prev_vah_atr,-2.757704,-2.757704,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_prev_val_atr,-4.287526,-4.287526,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_prev_vwap_sd1d_atr,-4.578425,-4.578425,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_prev_vwap_sd1u_atr,-3.077256,-3.077256,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_sess_high_atr,0.16506,0.16506,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_session_lvn_above_atr,0.088569,0.088569,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_session_lvn_below_atr,0.628032,0.628032,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_swing_high_atr,0.16506,0.16506,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_vwap_d_sd1d_atr,-12.802064,-12.802064,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_vwap_d_sd1u_atr,-0.612558,-0.612558,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_vwap_d_sd2u_atr,0.681422,0.681422,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_vwap_d_sd3u_atr,1.975385,1.975385,0.0,MATCH,ATR-NQ,1087,1776442080000
dist_comp_20d_vpoc_atr,,-21.389319430745385,,MISSING_LIVE,ATR-NQ,1087,1776442080000
dist_comp_50d_vpoc_atr,,-21.389319430745385,,MISSING_LIVE,ATR-NQ,1087,1776442080000
dist_cur_vwap_vp_atr,,-7.6260842609553325,,MISSING_LIVE,ATR-NQ,1087,1776442080000
dist_ext_edge_buy_atr,,-0.03824553634332414,,MISSING_LIVE,ATR-NQ,1087,1776442080000
dist_ext_edge_sell_atr,,0.028180921516133578,,MISSING_LIVE,ATR-NQ,1087,1776442080000
dist_ext_long_dn_atr,,-0.5676442762535477,,MISSING_LIVE,ATR-NQ,1087,1776442080000
dist_ext_long_up_atr,,-0.553553815495481,,MISSING_LIVE,ATR-NQ,1087,1776442080000
dist_open_cash_atr,,-1.3546971557398497,,MISSING_LIVE,ATR-NQ,1087,1776442080000
dist_ovn_high_atr,,-2.6409549306548037,,MISSING_LIVE,ATR-NQ,1087,1776442080000
dist_ovn_low_atr,,-4.037923468668854,,MISSING_LIVE,ATR-NQ,1087,1776442080000
dist_prev_vpoc_atr,,-3.9171480907425673,,MISSING_LIVE,ATR-NQ,1087,1776442080000
dist_prev_vwap_atr,,-3.8282020572072706,,MISSING_LIVE,ATR-NQ,1087,1776442080000
dist_vwap_w_atr,,-6.425674631131867,,MISSING_LIVE,ATR-NQ,1087,1776442080000
next_wall_dist_atr,,0.3502485959862316,,MISSING_LIVE,ATR-NQ,1087,1776442080000
open_gap_atr,,-2.562450935002717,,MISSING_LIVE,ATR-NQ,1087,1776442080000
ovn_range_atr,,1.3969685380140502,,MISSING_LIVE,ATR-NQ,1087,1776442080000
poc_bar_dist_atr,,0.00805169186175245,,MISSING_LIVE,ATR-NQ,1087,1776442080000
poc_separation_atr,,0.2053181424746875,,MISSING_LIVE,ATR-NQ,1087,1776442080000
range_size_atr,,3.0999013667746933,,MISSING_LIVE,ATR-NQ,1087,1776442080000
sess_range_atr,,4.202983151834779,,MISSING_LIVE,ATR-NQ,1087,1776442080000
swing_range_atr,,0.4871273576360233,,MISSING_LIVE,ATR-NQ,1087,1776442080000
dist_blind_nearest_dn_atr,-0.4883383320920308,,,LIVE_ONLY,ATR-NQ,1087,1776442080000
dist_gex_nearest_dn_atr,-0.8575051832766359,,,LIVE_ONLY,ATR-NQ,1087,1776442080000
dist_sess_low_atr,-4.037923468668854,,,LIVE_ONLY,ATR-NQ,1087,1776442080000
dist_session_hvn_below_atr,0.11876245496084864,,,LIVE_ONLY,ATR-NQ,1087,1776442080000
dist_swing_low_atr,-0.32206767447009804,,,LIVE_ONLY,ATR-NQ,1087,1776442080000
dist_vix_call_atr,0.015298214537329656,,,LIVE_ONLY,ATR-NQ,1087,1776442080000
dist_vix_gex_nearest_dn_atr,-0.00483101511705147,,,LIVE_ONLY,ATR-NQ,1087,1776442080000
dist_vix_gex_nearest_up_atr,0.00020129229654381126,,,LIVE_ONLY,ATR-NQ,1087,1776442080000
dist_vix_hvl_atr,0.008252984158296261,,,LIVE_ONLY,ATR-NQ,1087,1776442080000
dist_vix_put_atr,-0.000805169186175245,,,LIVE_ONLY,ATR-NQ,1087,1776442080000
dist_vwap_d_sd2d_atr,-4.494495259566416,,,LIVE_ONLY,ATR-NQ,1087,1776442080000
dist_vwap_d_sd3d_atr,-5.788458704885364,,,LIVE_ONLY,ATR-NQ,1087,1776442080000
im_cross_delta_agreement_5,0.6,0.6,0.0,MATCH,IM-NQ,1087,1776442080000
im_open_type_agreement,0.0,0.0,0.0,MATCH,IM-NQ,1087,1776442080000
im_rolling_correlation_10,0.964298,0.964298,0.0,MATCH,IM-NQ,1087,1776442080000
im_cross_delta_weighted_5,,81.2,,MISSING_LIVE,IM-NQ,1087,1776442080000
im_cross_open_signal,,0.0,,MISSING_LIVE,IM-NQ,1087,1776442080000
im_delta_day_divergence,,-1.0,,MISSING_LIVE,IM-NQ,1087,1776442080000
im_ltr_slope_diff,,-0.046150000000000024,,MISSING_LIVE,IM-NQ,1087,1776442080000
im_price_ratio_slope_10,,0.00042183329750238713,,MISSING_LIVE,IM-NQ,1087,1776442080000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-NQ,1087,1776442080000
im_volume_lead,,183.10000000000002,,MISSING_LIVE,IM-NQ,1087,1776442080000
dist_1d_max_atr,2.269605,2.269605,0.0,MATCH,ATR-NQ,780,1776423659000
dist_1d_min_atr,-3.055726,-3.055726,0.0,MATCH,ATR-NQ,780,1776423659000
dist_blind_nearest_up_atr,0.208962,0.208962,0.0,MATCH,ATR-NQ,780,1776423659000
dist_comp_20d_vah_atr,-12.218677,-12.218677,0.0,MATCH,ATR-NQ,780,1776423659000
dist_comp_20d_val_atr,-30.195896,-30.195896,0.0,MATCH,ATR-NQ,780,1776423659000
dist_comp_20d_vwap_atr,-16.363804,-16.363804,0.0,MATCH,ATR-NQ,780,1776423659000
dist_comp_50d_vah_atr,-10.70772,-10.70772,0.0,MATCH,ATR-NQ,780,1776423659000
dist_comp_50d_val_atr,-23.830857,-23.830857,0.0,MATCH,ATR-NQ,780,1776423659000
dist_comp_50d_vwap_atr,-16.255666,-16.255666,0.0,MATCH,ATR-NQ,780,1776423659000
dist_cur_vah_atr,-0.319097,-0.319097,0.0,MATCH,ATR-NQ,780,1776423659000
dist_cur_val_atr,-0.830498,-0.830498,0.0,MATCH,ATR-NQ,780,1776423659000
dist_cur_vpoc_atr,-0.707931,-0.707931,0.0,MATCH,ATR-NQ,780,1776423659000
dist_gex_nearest_up_atr,1.405296,1.405296,0.0,MATCH,ATR-NQ,780,1776423659000
dist_mq_call_0dte_atr,-11.781239,-11.781239,0.0,MATCH,ATR-NQ,780,1776423659000
dist_mq_call_atr,-0.285286,-0.285286,0.0,MATCH,ATR-NQ,780,1776423659000
dist_mq_hvl_atr,-10.513303,-10.513303,0.0,MATCH,ATR-NQ,780,1776423659000
dist_mq_put_0dte_atr,-1.764544,-1.764544,0.0,MATCH,ATR-NQ,780,1776423659000
dist_mq_put_atr,-21.417552,-21.417552,0.0,MATCH,ATR-NQ,780,1776423659000
dist_open_830_atr,-0.304305,-0.304305,0.0,MATCH,ATR-NQ,780,1776423659000
dist_prev_vah_atr,-0.166945,-0.166945,0.0,MATCH,ATR-NQ,780,1776423659000
dist_prev_val_atr,-1.772997,-1.772997,0.0,MATCH,ATR-NQ,780,1776423659000
dist_prev_vwap_sd1d_atr,-2.078391,-2.078391,0.0,MATCH,ATR-NQ,780,1776423659000
dist_prev_vwap_sd1u_atr,-0.50242,-0.50242,0.0,MATCH,ATR-NQ,780,1776423659000
dist_sess_high_atr,0.112001,0.112001,0.0,MATCH,ATR-NQ,780,1776423659000
dist_session_lvn_below_atr,0.219776,0.219776,0.0,MATCH,ATR-NQ,780,1776423659000
dist_swing_high_atr,0.112001,0.112001,0.0,MATCH,ATR-NQ,780,1776423659000
dist_vwap_d_sd1d_atr,-3.754081,-3.754081,0.0,MATCH,ATR-NQ,780,1776423659000
dist_vwap_d_sd1u_atr,-0.36052,-0.36052,0.0,MATCH,ATR-NQ,780,1776423659000
dist_vwap_d_sd2u_atr,-0.07152,-0.07152,0.0,MATCH,ATR-NQ,780,1776423659000
dist_vwap_d_sd3u_atr,0.217481,0.217481,0.0,MATCH,ATR-NQ,780,1776423659000
dist_comp_20d_vpoc_atr,,-19.726971112191205,,MISSING_LIVE,ATR-NQ,780,1776423659000
dist_comp_50d_vpoc_atr,,-19.726971112191205,,MISSING_LIVE,ATR-NQ,780,1776423659000
dist_cur_vwap_vp_atr,,-2.598014412205998,,MISSING_LIVE,ATR-NQ,780,1776423659000
dist_ext_edge_buy_atr,,-0.03592485365905201,,MISSING_LIVE,ATR-NQ,780,1776423659000
dist_ext_edge_sell_atr,,-1.4401639863908202,,MISSING_LIVE,ATR-NQ,780,1776423659000
dist_ext_long_dn_atr,,-0.05071744045983813,,MISSING_LIVE,ATR-NQ,780,1776423659000
dist_ext_long_up_atr,,-0.002113226685826589,,MISSING_LIVE,ATR-NQ,780,1776423659000
dist_open_cash_atr,,-0.5029479512267281,,MISSING_LIVE,ATR-NQ,780,1776423659000
dist_ovn_high_atr,,-0.044377760402358364,,MISSING_LIVE,ATR-NQ,780,1776423659000
dist_ovn_low_atr,,-1.5109570803660108,,MISSING_LIVE,ATR-NQ,780,1776423659000
dist_prev_vpoc_atr,,-1.3841634792164157,,MISSING_LIVE,ATR-NQ,780,1776423659000
dist_prev_vwap_atr,,-1.2907852750364532,,MISSING_LIVE,ATR-NQ,780,1776423659000
dist_vwap_w_atr,,-4.8633929967667635,,MISSING_LIVE,ATR-NQ,780,1776423659000
next_wall_dist_atr,,1.130576276917225,,MISSING_LIVE,ATR-NQ,780,1776423659000
open_gap_atr,,-0.8812155279896875,,MISSING_LIVE,ATR-NQ,780,1776423659000
ovn_range_atr,,1.4665793199636525,,MISSING_LIVE,ATR-NQ,780,1776423659000
poc_bar_dist_atr,,0.006339680057479766,,MISSING_LIVE,ATR-NQ,780,1776423659000
poc_separation_atr,,0.21554912195431206,,MISSING_LIVE,ATR-NQ,780,1776423659000
range_size_atr,,0.5114008579700344,,MISSING_LIVE,ATR-NQ,780,1776423659000
sess_range_atr,,1.62295809471482,,MISSING_LIVE,ATR-NQ,780,1776423659000
swing_range_atr,,0.35079562984721374,,MISSING_LIVE,ATR-NQ,780,1776423659000
dist_blind_nearest_dn_atr,-0.5611111345914076,,,LIVE_ONLY,ATR-NQ,780,1776423659000
dist_gex_nearest_dn_atr,-1.130576276917225,,,LIVE_ONLY,ATR-NQ,780,1776423659000
dist_sess_low_atr,-1.5109570803660108,,,LIVE_ONLY,ATR-NQ,780,1776423659000
dist_session_hvn_below_atr,0.0739629340039306,,,LIVE_ONLY,ATR-NQ,780,1776423659000
dist_swing_low_atr,-0.23879461549840453,,,LIVE_ONLY,ATR-NQ,780,1776423659000
dist_vix_call_atr,0.01475032226706959,,,LIVE_ONLY,ATR-NQ,780,1776423659000
dist_vix_gex_nearest_dn_atr,-4.226453371653177e-05,,,LIVE_ONLY,ATR-NQ,780,1776423659000
dist_vix_gex_nearest_up_atr,0.0020709621521100567,,,LIVE_ONLY,ATR-NQ,780,1776423659000
dist_vix_hvl_atr,0.007354028866676529,,,LIVE_ONLY,ATR-NQ,780,1776423659000
dist_vix_put_atr,-0.0021554912195431205,,,LIVE_ONLY,ATR-NQ,780,1776423659000
dist_vwap_d_sd2d_atr,-1.2275205511295197,,,LIVE_ONLY,ATR-NQ,780,1776423659000
dist_vwap_d_sd3d_atr,-1.5165207835844552,,,LIVE_ONLY,ATR-NQ,780,1776423659000
im_cross_delta_agreement_5,0.6,0.6,0.0,MATCH,IM-NQ,780,1776423659000
im_open_type_agreement,0.0,0.0,0.0,MATCH,IM-NQ,780,1776423659000
im_rolling_correlation_10,0.955901,0.955901,0.0,MATCH,IM-NQ,780,1776423659000
im_cross_delta_weighted_5,,22.6,,MISSING_LIVE,IM-NQ,780,1776423659000
im_cross_open_signal,,0.0,,MISSING_LIVE,IM-NQ,780,1776423659000
im_delta_day_divergence,,0.0,,MISSING_LIVE,IM-NQ,780,1776423659000
im_ltr_slope_diff,,-0.31598,,MISSING_LIVE,IM-NQ,780,1776423659000
im_price_ratio_slope_10,,2.2494007368048434e-05,,MISSING_LIVE,IM-NQ,780,1776423659000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-NQ,780,1776423659000
im_volume_lead,,-31.099999999999994,,MISSING_LIVE,IM-NQ,780,1776423659000
dist_1d_max_atr,0.199059,0.199059,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_1d_min_atr,-4.867897,-4.867897,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_blind_nearest_up_atr,0.147582,0.147582,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_comp_20d_vah_atr,-12.552781,-12.552781,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_comp_20d_val_atr,-30.691278,-30.691278,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_comp_20d_vwap_atr,-16.609943,-16.609943,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_comp_50d_vah_atr,-11.645956,-11.645956,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_comp_50d_val_atr,-24.635059,-24.635059,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_comp_50d_vwap_atr,-16.795775,-16.795775,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_cur_vah_atr,0.271444,0.271444,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_cur_val_atr,-0.132706,-0.132706,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_cur_vpoc_atr,0.080428,0.080428,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_gex_nearest_up_atr,0.985241,0.985241,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_ib_high_atr,-0.012064,-0.012064,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_ib_low_atr,-1.190333,-1.190333,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_mq_call_0dte_atr,-13.170065,-13.170065,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_mq_call_atr,-2.231874,-2.231874,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_mq_hvl_atr,-11.963647,-11.963647,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_mq_put_0dte_atr,-3.639361,-3.639361,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_mq_put_atr,-22.338843,-22.338843,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_open_830_atr,-2.24997,-2.24997,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_prev_vah_atr,0.850525,0.850525,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_prev_val_atr,-2.414847,-2.414847,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_prev_vwap_sd1d_atr,-2.475089,-2.475089,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_prev_vwap_sd1u_atr,0.165945,0.165945,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_sess_high_atr,0.862589,0.862589,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_session_lvn_above_atr,0.474524,0.474524,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_session_lvn_below_atr,0.148792,0.148792,0.0,MATCH,ATR-NQ,1265,1776452759000
dist_swing_high_atr,0.293562,0.293562,0.0,MATCH,ATR-NQ,1265,1776452759000
